ano_eleicao,sigla_uf,codigo_municipio,nome_municipio,total_votos_municipio,enpv,codmun,regiao,qtd_veiculos,veiculos_por_100k_hab,populacao_2020,idhm,idhm_r,idhm_e
2020,MG,45632,Guaraciaba,12346,7.109329038797557,3128204,Sudeste,0,0,10315,0.623,0.618,0.493
2020,MG,45659,Guaranésia,21795,5.73451105232296,3128303,Sudeste,3,15.7754,19017,0.701,0.693,0.589
2020,MG,45675,Guarani,10303,6.215332633488462,3128402,Sudeste,1,11.2133,8918,0.677,0.685,0.533
2020,MG,45691,Guarará,5595,5.247464065778982,3128501,Sudeste,0,0,3775,0.652,0.65,0.532
2020,MG,45713,Guarda-Mor,8980,5.352923449060521,3128600,Sudeste,0,0,6569,0.69,0.709,0.558
2020,MG,45730,Guaxupé,50905,8.950448583152111,3128709,Sudeste,10,19.2020,52078,0.751,0.729,0.659
2020,MG,45756,Guidoval,10061,5.573360919776671,3128808,Sudeste,0,0,7051,0.683,0.669,0.569
2020,MG,45772,Guimarânia,10378,4.6354831959410605,3128907,Sudeste,0,0,8105,0.693,0.681,0.592
2020,MG,45799,Guiricema,11422,5.707917664493557,3129004,Sudeste,0,0,8343,0.674,0.654,0.576
2020,MG,45810,Gurinhatã,7726,5.855064986224317,3129103,Sudeste,0,0,5577,0.68,0.691,0.525
2020,MG,45837,Heliodora,7808,3.987532889943193,3129202,Sudeste,0,0,6591,0.657,0.656,0.527
2020,MG,45853,Iapu,12383,5.180963401860331,3129301,Sudeste,0,0,11045,0.654,0.639,0.535
2020,MG,45870,Ibertioga,5847,4.5583461189587835,3129400,Sudeste,0,0,5010,0.657,0.606,0.56
2020,MG,45896,Ibiá,22846,7.13266081245361,3129509,Sudeste,3,11.8306,25358,0.718,0.736,0.573
2020,MG,45918,Ibiaí,9695,7.466379931105619,3129608,Sudeste,0,0,8437,0.614,0.565,0.516
2020,MG,45934,Ibiraci,13298,7.874949912293633,3129707,Sudeste,0,0,13986,0.706,0.696,0.591
2020,MG,45950,Ibirité,165702,7.06967468619164,3129806,Sudeste,1,0.5490,182153,0.704,0.673,0.616
2020,MG,45977,Ibitiúra De Minas,4300,2.7640282280680566,3129905,Sudeste,0,0,3492,0.674,0.658,0.579
2020,MG,45993,Ibituruna,4068,2.7110474458007547,3130002,Sudeste,0,0,2996,0.675,0.639,0.584
2020,MG,46019,Igarapé,41400,9.599303081052796,3130101,Sudeste,1,2.2822,43817,0.698,0.686,0.588
2020,MG,46035,Igaratinga,12774,4.916681933206799,3130200,Sudeste,0,0,11005,0.651,0.682,0.481
2020,MG,46051,Iguatama,10627,5.602706300560567,3130309,Sudeste,0,0,7923,0.707,0.695,0.616
2020,MG,46078,Ijaci,8059,7.082761046945749,3130408,Sudeste,0,0,6610,0.714,0.663,0.654
2020,MG,46094,Ilicínea,14545,6.762393956925221,3130507,Sudeste,1,8.0360,12444,0.68,0.665,0.571
2020,MG,46116,Inconfidentes,9926,7.54637993037986,3130606,Sudeste,0,0,7358,0.692,0.688,0.572
2020,MG,46132,Indianópolis,7810,4.762970084448955,3130705,Sudeste,0,0,6951,0.674,0.664,0.554
2020,MG,46159,Ingaí,4130,4.944223888246029,3130804,Sudeste,0,0,2776,0.697,0.694,0.569
2020,MG,46175,Inhapim,30603,5.289307670223923,3130903,Sudeste,2,8.3060,24079,0.658,0.642,0.535
2020,MG,46191,Inhaúma,9131,5.509757919381973,3131000,Sudeste,0,0,6312,0.702,0.657,0.624
2020,MG,46213,Inimutaba,9025,5.608382625783971,3131109,Sudeste,0,0,7560,0.664,0.625,0.579
2020,MG,46230,Ipanema,21156,6.733472220295715,3131208,Sudeste,5,25.0000,20000,0.693,0.67,0.586
2020,MG,46256,Ipatinga,222986,10.779071083181337,3131307,Sudeste,17,6.4052,265409,0.771,0.752,0.705
2020,MG,46272,Ipiaçu,6401,3.0681315263071856,3131406,Sudeste,0,0,4225,0.696,0.68,0.61
2020,MG,46299,Ipuiúna,11857,5.164405951397919,3131505,Sudeste,1,9.8834,10118,0.686,0.723,0.516
2020,MG,46310,Iraí De Minas,10493,4.452855614877238,3131604,Sudeste,0,0,7027,0.695,0.705,0.563
2020,MG,46337,Itabira,128930,6.889747310950854,3131703,Sudeste,21,17.3692,120904,0.756,0.729,0.678
2020,MG,46353,Itabirinha,13557,4.438281892289851,3131802,Sudeste,0,0,11576,0.653,0.625,0.531
2020,MG,46370,Itabirito,55808,7.492569092966928,3131901,Sudeste,4,7.6269,52446,0.73,0.737,0.638
2020,MG,46396,Itacambira,7737,6.428682166296858,3132008,Sudeste,0,0,5417,0.628,0.57,0.55
2020,MG,46418,Itacarambi,18177,7.157219567788443,3132107,Sudeste,0,0,18164,0.641,0.593,0.564
2020,MG,46434,Itaguara,13951,3.932229876032279,3132206,Sudeste,1,7.4432,13435,0.691,0.697,0.567
2020,MG,46450,Itaipé,12530,6.374340543740312,3132305,Sudeste,0,0,12836,0.552,0.57,0.388
2020,MG,46477,Itajubá,95590,9.446881340702646,3132404,Sudeste,11,11.3013,97334,0.787,0.767,0.718
2020,MG,46493,Itamarandiba,31898,3.630775471830911,3132503,Sudeste,0,0,34936,0.646,0.618,0.547
2020,MG,46515,Itamarati De Minas,4427,4.3080739970399256,3132602,Sudeste,0,0,4375,0.688,0.677,0.572
2020,MG,46531,Itambacuri,23290,7.638201941256274,3132701,Sudeste,1,4.3087,23209,0.634,0.616,0.527
2020,MG,46558,Itambé Do Mato Dentro,4096,4.595059847028683,3132800,Sudeste,0,0,2056,0.634,0.605,0.513
2020,MG,46574,Itamogi,14119,4.537712279281345,3132909,Sudeste,0,0,10157,0.674,0.665,0.568
2020,MG,46590,Itamonte,16640,4.735447350177405,3133006,Sudeste,0,0,15714,0.705,0.695,0.591
2020,MG,46612,Itanhandu,17686,6.4204095208272,3133105,Sudeste,0,0,15423,0.739,0.72,0.643
2020,MG,46639,Itanhomi,13532,5.5365523370195096,3133204,Sudeste,0,0,12244,0.65,0.656,0.503
2020,MG,46655,Itaobim,21474,7.675453936558072,3133303,Sudeste,1,4.7553,21029,0.629,0.613,0.516
2020,MG,46671,Itapagipe,15611,3.9519332920156263,3133402,Sudeste,1,6.5024,15379,0.723,0.728,0.603
2020,MG,46698,Itapecerica,26084,4.44933629542866,3133501,Sudeste,1,4.5954,21761,0.713,0.692,0.618
2020,MG,46710,Itapeva,10388,5.049400396669087,3133600,Sudeste,0,0,9881,0.72,0.699,0.607
2020,MG,46736,Itatiaiuçu,14885,6.142379793760873,3133709,Sudeste,0,0,11252,0.677,0.661,0.563
2020,MG,46752,Itaúna,89189,10.261655535105762,3133808,Sudeste,13,13.8523,93847,0.758,0.749,0.685
2020,MG,46779,Itaverava,8612,2.956990272775029,3133907,Sudeste,0,0,5369,0.627,0.613,0.496
2020,MG,46795,Itinga,13731,3.442102725300701,3134004,Sudeste,0,0,15022,0.6,0.559,0.484
2020,MG,46817,Itueta,7797,3.7784955718605633,3134103,Sudeste,0,0,6063,0.635,0.64,0.485
2020,MG,46833,Ituiutaba,102325,9.445375995274139,3134202,Sudeste,14,13.3010,105255,0.739,0.745,0.644
2020,MG,46850,Itumirim,8395,3.6127757889359673,3134301,Sudeste,0,0,6000,0.726,0.675,0.675
2020,MG,46876,Iturama,42668,7.3127399505178925,3134400,Sudeste,4,10.0781,39690,0.747,0.73,0.674
2020,MG,46892,Itutinga,5667,3.90306664331584,3134509,Sudeste,0,0,3768,0.727,0.703,0.622
2020,MG,46914,Jaboticatubas,20844,9.345165991685478,3134608,Sudeste,0,0,20418,0.681,0.694,0.543
2020,MG,46930,Jacinto,12135,4.591473936087072,3134707,Sudeste,0,0,12323,0.62,0.595,0.496
2020,MG,46957,Jacuí,8815,5.585170403483979,3134806,Sudeste,0,0,7691,0.668,0.682,0.54
2020,MG,46973,Jacutinga,24966,4.959054153152812,3134905,Sudeste,2,7.6150,26264,0.715,0.722,0.586
2020,MG,46990,Jaguaraçu,4929,4.036759790849838,3135001,Sudeste,0,0,3142,0.679,0.667,0.548
2020,MG,47015,Janaúba,70521,11.923413017385705,3135100,Sudeste,7,9.7198,72018,0.696,0.654,0.649
2020,MG,47031,Januária,61926,8.939174064148537,3135209,Sudeste,7,10.3166,67852,0.658,0.611,0.568
2020,MG,47058,Japaraíba,3916,5.722360372677854,3135308,Sudeste,0,0,4384,0.721,0.677,0.656
2020,MG,47074,Jeceaba,9573,5.798017917849539,3135407,Sudeste,0,0,4852,0.661,0.629,0.544
2020,MG,47090,Jequeri,14904,5.77396654264019,3135506,Sudeste,2,16.2404,12315,0.601,0.607,0.451
2020,MG,47112,Jequitaí,9656,8.093088497123796,3135605,Sudeste,1,13.3905,7468,0.643,0.605,0.552
2020,MG,47139,Jequitibá,9232,7.755111578115236,3135704,Sudeste,1,19.2049,5207,0.689,0.777,0.492
2020,MG,47155,Jequitinhonha,22088,6.549517360136626,3135803,Sudeste,1,3.9256,25474,0.615,0.619,0.461
2020,MG,47171,Jesuânia,6138,4.058200614799171,3135902,Sudeste,0,0,4780,0.658,0.675,0.507
2020,MG,47198,Joaíma,14228,5.597437802478196,3136009,Sudeste,1,6.4704,15455,0.587,0.572,0.448
2020,MG,47210,Joanésia,7690,6.74933415265047,3136108,Sudeste,0,0,4476,0.626,0.616,0.495
2020,MG,47236,João Monlevade,78041,10.96793127234918,3136207,Sudeste,9,11.1918,80416,0.758,0.724,0.708
2020,MG,47252,João Pinheiro,53102,5.32070353489805,3136306,Sudeste,4,8.3812,47726,0.697,0.683,0.63
2020,MG,47279,Joaquim Felício,5387,5.318464179528734,3136405,Sudeste,0,0,4727,0.637,0.642,0.489
2020,MG,47295,Jordânia,9902,4.110783225387629,3136504,Sudeste,0,0,10842,0.628,0.613,0.506
2020,MG,47317,Nova União,6543,3.9027908914076574,3136603,Sudeste,0,0,5732,0.662,0.624,0.568
2020,MG,47333,Juiz De Fora,762992,5.827576046414381,3136702,Sudeste,27,4.7097,573285,0.778,0.784,0.711
2020,MG,47350,Juramento,7309,7.489318483902267,3136801,Sudeste,0,0,4345,0.669,0.601,0.617
2020,MG,47376,Juruaia,15112,5.426100199235949,3136900,Sudeste,1,9.3624,10681,0.723,0.794,0.553
2020,MG,47392,Ladainha,16185,5.426696804598252,3137007,Sudeste,1,5.4966,18193,0.541,0.537,0.391
2020,MG,47414,Lagamar,10334,5.268179220658262,3137106,Sudeste,1,13.1579,7600,0.718,0.692,0.637
2020,MG,47430,Lagoa Da Prata,46603,6.784520922672645,3137205,Sudeste,6,11.3828,52711,0.732,0.72,0.655
2020,MG,47457,Lagoa Dos Patos,5875,5.656601272634394,3137304,Sudeste,0,0,4082,0.634,0.593,0.556
2020,MG,47473,Lagoa Dourada,15504,3.563819291271865,3137403,Sudeste,1,7.6552,13063,0.676,0.672,0.554
2020,MG,47490,Lagoa Formosa,23823,2.4752782699252673,3137502,Sudeste,1,5.5215,18111,0.703,0.717,0.582
2020,MG,47511,Lagoa Santa,62116,7.493044248502339,3137601,Sudeste,1,1.5231,65657,0.777,0.79,0.693
2020,MG,47538,Lajinha,26029,3.0682442803770598,3137700,Sudeste,0,0,19918,0.661,0.659,0.541
2020,MG,47554,Lambari,23928,10.499918300231082,3137809,Sudeste,4,19.1323,20907,0.711,0.693,0.596
2020,MG,47570,Lamim,4033,3.634378191794461,3137908,Sudeste,0,0,3379,0.655,0.623,0.546
2020,MG,47597,Laranjal,8803,6.3240123159123405,3138005,Sudeste,0,0,6833,0.714,0.694,0.613
2020,MG,47619,Lassance,8527,5.8633213649953335,3138104,Sudeste,0,0,6503,0.629,0.614,0.511
2020,MG,47635,Lavras,91193,8.996093647422944,3138203,Sudeste,9,8.5892,104783,0.782,0.757,0.719
2020,MG,47651,Leandro Ferreira,5530,3.3830494959426725,3138302,Sudeste,0,0,3226,0.71,0.707,0.579
2020,MG,47678,Leopoldina,56339,11.574442163201184,3138401,Sudeste,3,5.6991,52640,0.726,0.696,0.635
2020,MG,47694,Liberdade,6573,4.573803792256204,3138500,Sudeste,0,0,5031,0.672,0.679,0.537
2020,MG,47716,Lima Duarte,20425,5.373867343994326,3138609,Sudeste,2,11.9589,16724,0.71,0.705,0.59
2020,MG,47732,Luminárias,7039,7.1003531438081895,3138708,Sudeste,0,0,5438,0.678,0.656,0.578
2020,MG,47759,Luz,20272,7.915235020396821,3138807,Sudeste,6,32.8641,18257,0.724,0.723,0.63
2020,MG,47775,Machacalis,9284,5.716799577000377,3138906,Sudeste,1,14.0627,7111,0.64,0.607,0.552
2020,MG,47791,Machado,38525,7.918466439638801,3139003,Sudeste,4,9.4311,42413,0.715,0.719,0.6
2020,MG,47813,Madre De Deus De Minas,6772,6.017224014531614,3139102,Sudeste,0,0,5109,0.699,0.667,0.598
2020,MG,47830,Malacacheta,18776,10.985570916723743,3139201,Sudeste,1,5.3758,18602,0.618,0.609,0.505
2020,MG,47856,Manga,21616,8.874877513776292,3139300,Sudeste,1,5.4867,18226,0.642,0.624,0.53
2020,MG,47872,Manhuaçu,80683,8.517843459218115,3139409,Sudeste,13,14.2592,91169,0.689,0.692,0.563
2020,MG,47899,Manhumirim,23184,7.450971731191599,3139508,Sudeste,2,8.7712,22802,0.697,0.679,0.589
2020,MG,47910,Mantena,28511,6.044306834008781,3139607,Sudeste,2,7.2341,27647,0.675,0.666,0.575
2020,MG,47937,Maravilhas,10105,5.48978781223426,3139706,Sudeste,0,0,8046,0.672,0.645,0.558
2020,MG,47953,Mar De Espanha,15281,4.9959008655328185,3139805,Sudeste,1,7.7513,12901,0.684,0.694,0.558
2020,MG,47970,Maria Da Fé,18171,8.344916133003286,3139904,Sudeste,0,0,14056,0.702,0.646,0.637
2020,MG,47996,Mariana,54412,10.63014913208659,3140001,Sudeste,12,19.5797,61288,0.742,0.705,0.664
2020,MG,48011,Marilac,6626,4.992335451685737,3140100,Sudeste,1,24.4081,4097,0.615,0.609,0.488
2020,MG,48038,Maripá De Minas,4797,4.498741063840644,3140209,Sudeste,1,33.4784,2987,0.68,0.668,0.555
2020,MG,48054,Marliéria,6969,7.559642493857503,3140308,Sudeste,0,0,4034,0.657,0.629,0.537
2020,MG,48070,Marmelópolis,4758,3.6743209054204864,3140407,Sudeste,0,0,2728,0.65,0.615,0.553
2020,MG,48097,Martinho Campos,15429,6.157369687709874,3140506,Sudeste,1,7.4388,13443,0.669,0.688,0.515
2020,MG,48119,Materlândia,5973,5.713303432892396,3140605,Sudeste,0,0,4436,0.597,0.557,0.497
2020,MG,48135,Mateus Leme,34026,8.349616362321479,3140704,Sudeste,1,3.1884,31364,0.704,0.688,0.604
2020,MG,48151,Matias Barbosa,16452,6.759149181427868,3140803,Sudeste,2,13.7476,14548,0.72,0.703,0.616
2020,MG,48178,Matipó,24854,5.233024158150511,3140902,Sudeste,1,5.2618,19005,0.631,0.63,0.511
2020,MG,48194,Mato Verde,16135,4.467683407642784,3141009,Sudeste,1,8.0567,12412,0.662,0.604,0.61
2020,MG,48216,Matozinhos,39689,6.524972141684422,3141108,Sudeste,1,2.6212,38151,0.731,0.69,0.654
2020,MG,48232,Matutina,5289,2.7035144646879146,3141207,Sudeste,0,0,3741,0.707,0.744,0.552
2020,MG,48259,Medeiros,4926,4.484259476912569,3141306,Sudeste,1,26.0960,3832,0.711,0.722,0.584
2020,MG,48275,Medina,21972,8.725255739901455,3141405,Sudeste,1,4.8172,20759,0.624,0.624,0.475
2020,MG,48291,Mendes Pimentel,8166,5.704541387200678,3141504,Sudeste,0,0,6446,0.626,0.617,0.518
2020,MG,48313,Mercês,13534,5.836676317285953,3141603,Sudeste,0,0,10758,0.664,0.683,0.515
2020,MG,48330,Mesquita,7906,5.7239091439562575,3141702,Sudeste,0,0,5546,0.656,0.638,0.555
2020,MG,48356,Minas Novas,24279,3.903608976773332,3141801,Sudeste,1,3.1749,31497,0.633,0.6,0.528
2020,MG,48372,Minduri,5018,3.585647455931849,3141900,Sudeste,1,25.6871,3893,0.658,0.631,0.56
2020,MG,48399,Mirabela,16275,5.260475073152456,3142007,Sudeste,0,0,13620,0.665,0.596,0.622
2020,MG,48410,Miradouro,12676,5.075601169845047,3142106,Sudeste,0,0,10787,0.663,0.645,0.546
2020,MG,48437,Miraí,16422,3.453556289010843,3142205,Sudeste,1,6.6177,15111,0.68,0.663,0.567
2020,MG,48453,Moeda,8107,4.883197547889715,3142304,Sudeste,0,0,4934,0.638,0.657,0.494
2020,MG,48470,Moema,10559,5.549845377849248,3142403,Sudeste,0,0,7554,0.721,0.703,0.629
2020,MG,48496,Monjolos,3025,3.597963495157236,3142502,Sudeste,0,0,2202,0.65,0.612,0.548
2020,MG,48518,Monsenhor Paulo,10107,3.4775817290754087,3142601,Sudeste,0,0,8727,0.721,0.682,0.654
2020,MG,48534,Montalvânia,18412,7.393766925150556,3142700,Sudeste,0,0,14747,0.613,0.586,0.492
2020,MG,48550,Monte Alegre De Minas,18506,3.7685881227599687,3142809,Sudeste,1,4.7090,21236,0.674,0.699,0.516
2020,MG,48577,Monte Azul,26622,6.494762317453081,3142908,Sudeste,0,0,20696,0.659,0.611,0.578
2020,MG,48593,Monte Belo,15960,6.163720970839966,3143005,Sudeste,1,7.6034,13152,0.688,0.677,0.567
2020,MG,48615,Monte Carmelo,47246,6.387372391378248,3143104,Sudeste,3,6.2590,47931,0.728,0.716,0.62
2020,MG,48631,Monte Santo De Minas,22148,5.257475720929627,3143203,Sudeste,2,9.2967,21513,0.71,0.689,0.595
2020,MG,48658,Montes Claros,399281,4.659555856247992,3143302,Sudeste,17,4.1114,413487,0.77,0.707,0.744
2020,MG,48674,Monte Sião,25877,5.832004460763719,3143401,Sudeste,2,8.3233,24029,0.724,0.732,0.59
2020,MG,48690,Morada Nova De Minas,11438,5.658626149607146,3143500,Sudeste,1,11.2233,8910,0.696,0.688,0.59
2020,MG,48712,Morro Da Garça,4889,4.736448385156738,3143609,Sudeste,0,0,2437,0.648,0.619,0.538
2020,MG,48739,Morro Do Pilar,5861,5.140417948541831,3143708,Sudeste,0,0,3153,0.597,0.622,0.422
2020,MG,48755,Munhoz,9320,4.98547101929231,3143807,Sudeste,0,0,5994,0.647,0.634,0.52
2020,MG,48771,Muriaé,108883,8.162836727047054,3143906,Sudeste,17,15.5404,109392,0.734,0.731,0.634
2020,MG,48798,Mutum,30123,4.895359980372706,3144003,Sudeste,0,0,26961,0.644,0.635,0.511
2020,MG,48810,Muzambinho,24524,8.130523885150163,3144102,Sudeste,7,34.0716,20545,0.74,0.723,0.652
2020,MG,48836,Nacip Raydan,4605,2.789127675897591,3144201,Sudeste,0,0,3220,0.585,0.64,0.377
2020,MG,48852,Nanuque,36536,10.529681367483612,3144300,Sudeste,4,9.8365,40665,0.701,0.666,0.609
2020,MG,48879,Natércia,6255,6.002415846183609,3144409,Sudeste,0,0,4728,0.693,0.677,0.612
2020,MG,48895,Nazareno,9795,8.033134010762698,3144508,Sudeste,0,0,8660,0.69,0.662,0.597
2020,MG,48917,Nepomuceno,27275,10.982341640686428,3144607,Sudeste,2,7.4555,26826,0.667,0.658,0.549
2020,MG,48933,Nova Era,20810,8.924376469884173,3144706,Sudeste,7,39.8838,17551,0.709,0.675,0.639
2020,MG,48950,Nova Lima,94365,10.262347697857846,3144805,Sudeste,5,5.1998,96157,0.813,0.864,0.704
2020,MG,48976,Nova Módica,5755,3.5597324699698856,3144904,Sudeste,0,0,3573,0.63,0.61,0.527
2020,MG,48992,Nova Ponte,19232,5.827461003322035,3145000,Sudeste,1,6.3291,15800,0.701,0.734,0.562
2020,MG,49018,Nova Resende,19034,5.7013934827702615,3145109,Sudeste,0,0,16832,0.671,0.687,0.525
2020,MG,49034,Nova Serrana,80027,6.512399726866712,3145208,Sudeste,5,4.7384,105520,0.715,0.709,0.597
2020,MG,49050,Novo Cruzeiro,28178,4.431877774969185,3145307,Sudeste,0,0,31335,0.571,0.562,0.415
2020,MG,49077,Olaria,3618,4.686491583957427,3145406,Sudeste,0,0,1720,0.636,0.638,0.49
2020,MG,49093,Olímpio Noronha,4042,4.697146136312932,3145505,Sudeste,0,0,2809,0.674,0.656,0.577
2020,MG,49115,Oliveira,44431,5.818311725391441,3145604,Sudeste,4,9.5602,41840,0.699,0.691,0.587
2020,MG,49131,Oliveira Fortes,3420,3.812137409556091,3145703,Sudeste,0,0,2130,0.635,0.616,0.523
2020,MG,49158,Onça De Pitangui,5719,5.710491676940163,3145802,Sudeste,0,0,3152,0.663,0.646,0.559
2020,MG,49174,Ouro Branco,43495,8.458118048450022,3145901,Sudeste,2,5.0167,39867,0.764,0.753,0.68
2020,MG,49190,Ouro Fino,31985,6.960370257815924,3146008,Sudeste,5,14.7968,33791,0.722,0.703,0.622
2020,MG,49212,Ouro Preto,78276,8.169442295365846,3146107,Sudeste,10,13.4124,74558,0.741,0.721,0.677
2020,MG,49239,Ouro Verde De Minas,9801,6.23870227439506,3146206,Sudeste,0,0,5914,0.595,0.582,0.459
2020,MG,49255,Padre Paraíso,17911,8.021386460200171,3146305,Sudeste,0,0,20252,0.596,0.556,0.478
2020,MG,49271,Paineiras,6809,5.059071648923581,3146404,Sudeste,0,0,4462,0.669,0.691,0.526
2020,MG,49298,Pains,10361,4.7843137106344304,3146503,Sudeste,0,0,8296,0.728,0.717,0.616
2020,MG,49310,Paiva,2885,4.030303206384394,3146602,Sudeste,0,0,1523,0.72,0.657,0.672
2020,MG,49336,Palma,8717,4.789985244774918,3146701,Sudeste,0,0,6611,0.703,0.663,0.623
2020,MG,49352,Fronteira Dos Vales,6210,4.851314709921972,3127057,Sudeste,0,0,4561,0.592,0.556,0.46
2020,MG,49379,Papagaios,17238,4.043722260945724,3146909,Sudeste,0,0,15800,0.666,0.65,0.545
2020,MG,49395,Paracatu,88268,11.98957328561666,3147006,Sudeste,10,10.6539,93862,0.744,0.704,0.685
2020,MG,49417,Pará De Minas,83754,9.279092961921238,3147105,Sudeste,7,7.3833,94808,0.725,0.715,0.628
2020,MG,49433,Paraguaçu,23151,6.5783569962794175,3147204,Sudeste,2,9.2571,21605,0.715,0.69,0.623
2020,MG,49450,Paraisópolis,22546,10.494470936514496,3147303,Sudeste,1,4.7123,21221,0.729,0.692,0.657
2020,MG,49476,Paraopeba,28874,4.603296065778862,3147402,Sudeste,1,4.0486,24700,0.694,0.674,0.625
2020,MG,49492,Passabém,3031,3.041048201166176,3147501,Sudeste,0,0,1633,0.642,0.631,0.533
2020,MG,49514,Passa Quatro,17293,5.708858729175043,3147600,Sudeste,2,12.2003,16393,0.715,0.683,0.623
2020,MG,49530,Passa Tempo,10276,5.288374909678698,3147709,Sudeste,0,0,8057,0.687,0.676,0.594
2020,MG,49557,Passa Vinte,3912,3.913208373137717,3147808,Sudeste,0,0,2031,0.648,0.662,0.507
2020,MG,49573,Passos,98181,11.21147392631835,3147907,Sudeste,11,9.5373,115337,0.756,0.741,0.658
2020,MG,49590,Patos De Minas,140540,7.913245640295591,3148004,Sudeste,14,9.1155,153585,0.765,0.749,0.698
2020,MG,49611,Patrocínio,94078,5.83692968960843,3148103,Sudeste,7,7.6545,91449,0.729,0.723,0.628
2020,MG,49638,Patrocínio Do Muriaé,8330,3.8844547021400615,3148202,Sudeste,0,0,5715,0.682,0.691,0.576
2020,MG,49654,Paula Cândido,11293,5.689699241763652,3148301,Sudeste,1,10.4341,9584,0.637,0.632,0.497
2020,MG,49670,Paulistas,5284,4.43210060758989,3148400,Sudeste,0,0,4812,0.625,0.593,0.521
2020,MG,49697,Pavão,8898,5.282647205650416,3148509,Sudeste,0,0,8419,0.627,0.599,0.507
2020,MG,49719,Peçanha,18286,5.280276485045308,3148608,Sudeste,0,0,17537,0.627,0.63,0.497
2020,MG,49735,Pedra Azul,23700,6.020867839780278,3148707,Sudeste,1,4.1103,24329,0.627,0.596,0.518
2020,MG,49751,Pedra Do Anta,5277,4.811673679403289,3148806,Sudeste,0,0,3005,0.624,0.636,0.466
2020,MG,49778,Pedra Do Indaiá,5928,5.583304416794726,3148905,Sudeste,0,0,3974,0.708,0.688,0.611
2020,MG,49794,Pedra Dourada,4567,5.134369783624017,3149002,Sudeste,0,0,2532,0.655,0.631,0.539
2020,MG,49816,Pedralva,12761,7.549280479369196,3149101,Sudeste,0,0,11146,0.675,0.677,0.563
2020,MG,49832,Pedrinópolis,5534,1.9779723784103782,3149200,Sudeste,0,0,3643,0.729,0.719,0.631
2020,MG,49859,Pedro Leopoldo,66081,10.179211173417505,3149309,Sudeste,5,7.7265,64712,0.757,0.723,0.7
2020,MG,49875,Pedro Teixeira,4117,5.177670359935643,3149408,Sudeste,0,0,1806,0.637,0.587,0.555
2020,MG,49891,Pequeri,4959,3.3128367758750366,3149507,Sudeste,0,0,3330,0.694,0.692,0.557
2020,MG,49913,Pequi,5914,5.385519698691477,3149606,Sudeste,0,0,4432,0.674,0.672,0.564
2020,MG,49930,Perdigão,11998,5.163767679246067,3149705,Sudeste,0,0,11755,0.703,0.711,0.579
2020,MG,49956,Perdizes,19027,7.302869979397947,3149804,Sudeste,1,6.1271,16321,0.723,0.752,0.571
2020,MG,49972,Perdões,23374,5.7718767727313605,3149903,Sudeste,2,9.3088,21485,0.744,0.71,0.661
2020,MG,49999,Pescador,4745,6.0246269565298824,3150000,Sudeste,0,0,4256,0.656,0.615,0.552
2020,MG,50016,Piau,3932,4.234026506236584,3150109,Sudeste,0,0,2733,0.629,0.647,0.467
2020,MG,50032,Piedade De Ponte Nova,5938,4.811259433917209,3150208,Sudeste,0,0,4140,0.639,0.616,0.528
2020,MG,50059,Piedade Do Rio Grande,5746,3.3147282027598877,3150307,Sudeste,0,0,4466,0.678,0.64,0.593
2020,MG,50075,Piedade Dos Gerais,7731,6.970341938643214,3150406,Sudeste,0,0,5009,0.626,0.645,0.453
2020,MG,50091,Pimenta,10558,4.927021742631835,3150505,Sudeste,0,0,8688,0.686,0.697,0.556
2020,MG,50113,Piracema,8968,3.7074900265436384,3150604,Sudeste,0,0,6398,0.646,0.646,0.515
2020,MG,50130,Pirajuba,6805,3.7266114177588854,3150703,Sudeste,0,0,6348,0.723,0.748,0.588
2020,MG,50156,Piranga,18696,5.8627846358928934,3150802,Sudeste,2,11.3417,17634,0.6,0.585,0.461
2020,MG,50172,Piranguçu,6545,3.3968848941440823,3150901,Sudeste,0,0,5488,0.685,0.666,0.599
2020,MG,50199,Piranguinho,10232,5.442389660866619,3151008,Sudeste,0,0,8640,0.717,0.672,0.651
2020,MG,50210,Pirapetinga,15278,6.882539611773307,3151107,Sudeste,1,9.2833,10772,0.709,0.68,0.624
2020,MG,50237,Pirapora,57780,10.375105170382607,3151206,Sudeste,5,8.8277,56640,0.731,0.693,0.68
2020,MG,50253,Piraúba,13883,5.312950835429774,3151305,Sudeste,0,0,10759,0.684,0.673,0.564
2020,MG,50270,Pitangui,31915,6.045919858996967,3151404,Sudeste,3,10.6326,28215,0.725,0.711,0.617
2020,MG,50296,Piumhi,34042,6.749636249550385,3151503,Sudeste,4,11.4554,34918,0.737,0.729,0.625
2020,MG,50318,Planura,12185,7.281007507408915,3151602,Sudeste,0,0,12292,0.712,0.711,0.597
